FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As _Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd _Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni _Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti _Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
BMGF,ETH1006,4,12.7319739085190,39.0026592005443,1876.47157,6,27/12/2018,27/12/2018,Teff,Store,Main,0.00124,2081.17758,0.15391,1.55555,19.61601,0.06904,1733.56161,0.00823,1.21781,11.60599,0.03284,7.49624,2295.06451,4424.53006,0.47427,2526.27860,90.08642,1.06389,6.70719,4689.13877,0.24905,4.72538,2344.80803,0.78580,11.18639,0.00374,0.02406,7.01022,40.70953,2292.82132,0.01703,61014.53791,1.36153,5.73808,0.01040,1.39760,1.40800,28.45734,9862.44585,0.13810,0.01390,0.00012,NM,0.09000,0.00000,23.21000,41.15000,NM,1.02000,0.01000,28.35000,42.93000,NM,8.98000,2609.19000,0.01000,70132.29000,NM,1.39000,247.65000,4712.50000,NM,11.65000,513.18000,11967.13000,NM,10.65000,725.69000,0.02000,1124.14000,NM,0.00065,0.08246,0.13540,NM,0.08483,14.76296,552.66294,35.66393,NM,0.51065,0.16009,NM,NM,6.39798,221.72480,0.11105,262.74132,0.17185,0.00022,7.17520,120.08818,6.74000,7.33000,-0.03917,NM,172.55490,6.36935,165.69025,1.21985,NM,380.40585,3.01984,0.41118,1723.62481,0.00017,NM,0.44815,12.03191,NM,3.84571,0.01194,100.98494
BMGF,ETH1033,4,12.5291116169488,39.0663596676708,2115.42403,4,29/12/2018,29/12/2018,Teff,Store,Main,0.00365,884.02406,0.10629,0.76839,11.35182,-0.00117,1465.38807,0.00615,1.77010,21.26649,0.02946,9.40625,1756.71514,4389.88798,0.25018,2547.49220,78.79879,0.63046,13.97538,3899.79997,0.14885,2.64225,2067.13960,0.17655,10.50877,0.00133,0.02414,5.35220,34.00280,2136.11335,0.01288,30474.24482,1.36682,1.54011,0.00530,1.12670,1.13200,23.68121,11879.04292,0.09852,0.00807,0.00008,NM,0.09000,0.00000,56.11000,311.05000,NM,4.37000,0.02000,104.27000,43.21000,NM,10.39000,2929.87000,0.01000,79881.99000,NM,0.39000,62.58000,1418.55000,NM,18.71000,760.85000,19807.87000,NM,16.66000,658.30000,0.01000,1098.97000,NM,0.00074,0.39153,0.07960,NM,0.09182,15.69110,266.43404,200.38038,NM,3.42750,0.07707,NM,NM,2.29445,1004.98611,0.04910,1354.65244,0.03472,0.00012,3.91397,66.81976,6.64000,7.37000,-0.09550,NM,82.16263,4.41165,95.81520,0.58758,NM,144.55490,1.48732,0.48844,6416.64553,0.00005,NM,0.31990,6.79965,NM,3.66586,0.00997,101.68691
BMGF,ETH1107,5,9.1622675626260,39.1543059115867,2566.39538,4,22/12/2018,03/01/2019,Teff,Field stack,Close pair,0.00408,82.59029,0.02116,-0.36198,17.70703,-0.00653,1785.53502,-0.01083,0.08733,0.66007,0.00428,5.64600,269.88133,4455.00047,0.00932,1658.82162,35.88559,0.60298,-16.62781,2813.26586,0.00808,2.11612,2301.07966,0.46732,8.26593,-0.00011,0.00100,0.33716,22.59922,3399.72850,0.03674,57906.56312,2.85995,5.90170,0.28030,0.95670,1.23700,38.41176,18163.14509,0.16537,0.01276,0.00007,NM,0.07000,0.00000,44.33000,69.39000,NM,1.78000,0.01000,30.75000,31.28000,NM,14.77000,4621.16000,0.01000,60593.68000,NM,0.33000,40.62000,4171.42000,NM,8.26000,285.72000,10262.16000,NM,16.41000,2301.48000,0.00000,2592.60000,NM,0.00113,0.02983,0.07440,NM,0.11306,18.25094,102.99348,81.53206,NM,0.98438,0.00880,NM,NM,3.97366,86.54551,0.06635,146.30601,0.41259,0.00009,13.78243,209.60356,7.12000,7.83000,-0.08665,NM,66.32450,2.44658,58.75782,0.50669,NM,166.09832,2.46513,0.30513,1041.52332,0.00869,NM,0.21619,10.40644,NM,4.22865,0.00286,84.00864
BMGF,ETH1190,4,7.3675606401680,38.6499860939088,1811.12651,4,24/12/2018,24/12/2018,Sorghum,Store,Close pair,0.00066,12.48491,-0.00145,0.13004,0.14784,-0.01227,205.37819,-0.00049,0.00637,0.18543,-0.00011,2.19826,30.60031,4306.50958,0.00582,1511.00238,15.86264,1.01288,0.71314,3186.38654,-0.00487,2.29490,1267.56778,0.03207,0.66769,-0.00137,-0.00030,0.05294,19.03549,2517.05435,0.03346,39296.43677,3.06125,1.11408,0.28690,1.18110,1.46800,27.44212,6293.25492,0.37980,0.02548,0.00010,NM,0.02000,0.00000,10.53000,30.83000,NM,0.69000,0.01000,7.95000,32.78000,NM,5.96000,2259.33000,0.01000,41191.88000,NM,1.42000,302.55000,7689.21000,NM,2.62000,121.98000,5186.81000,NM,14.26000,1203.74000,0.00000,1694.13000,NM,0.00307,0.51196,0.11330,NM,0.13263,23.39932,244.63173,34.21673,NM,0.56504,0.00715,NM,NM,2.48000,59.26322,0.06936,179.60807,0.25085,0.00018,14.91049,173.47201,7.19000,7.89000,NM,NM,NM,NM,162.25819,NM,NM,NM,NM,0.60861,1609.27507,0.00932,NM,0.70310,11.88353,NM,4.39439,0.00192,131.38863
BMGF,ETH1328,3,8.3162232188563,40.0311502474916,1701.07606,8,04/01/2019,04/01/2019,Teff,Field stack,Main,-0.00275,19.76844,0.00029,-3.89280,17.53210,-0.01505,1319.30145,-0.00404,0.05509,0.35315,-0.00110,6.29096,60.71563,4118.72125,-0.04460,1670.78616,75.10948,0.14667,1.88091,3217.11647,0.00324,4.01437,2030.21016,0.49992,7.03644,-0.00111,-0.00111,0.28966,28.19989,2465.24979,0.03871,41849.30959,1.58195,15.01349,0.00000,2.07400,2.07400,14.35731,3820.89314,0.16620,0.04096,0.00079,NM,1.06000,0.00000,48.52000,100.08000,NM,2.94000,0.01000,38.12000,19.25000,NM,65.48000,11976.47000,0.02000,73977.01000,NM,0.63000,177.58000,3404.14000,NM,3.28000,225.77000,3741.85000,NM,132.04000,1885.65000,0.60000,2445.47000,NM,0.00019,0.34317,0.14390,NM,0.05808,24.49638,93.11942,69.82560,NM,3.95506,0.15273,NM,NM,19.32610,517.41409,1.51585,588.19317,0.16008,0.00015,9.85966,169.28646,5.32000,6.12000,NM,NM,NM,NM,161.50127,NM,NM,NM,NM,0.68255,3913.02926,0.00002,NM,2.54755,7.16864,NM,2.79014,0.06533,93.63793
BMGF,ETH1383,5,8.8126978756940,38.8308408176411,2199.38417,4,04/01/2019,04/01/2019,Teff,Field stack,Main,0.00479,625.04855,0.05191,-1.20285,15.21648,-0.00626,1470.69932,0.02945,0.37694,3.30648,0.02145,6.78199,585.00402,4205.22797,0.17843,1673.27826,50.69359,0.46606,-22.75726,2999.11596,0.11168,2.71011,2442.81176,0.04786,6.27551,0.00182,0.00705,1.21773,25.12651,2801.67298,0.02895,64299.95986,1.58118,6.15011,0.29000,1.25200,1.54200,40.58707,19502.76523,0.18436,0.02397,0.00010,NM,0.07000,0.00000,36.03000,106.70000,NM,1.84000,0.01000,37.60000,47.69000,NM,12.55000,2964.02000,0.01000,68328.02000,NM,0.73000,117.44000,6012.72000,NM,4.00000,145.50000,9823.89000,NM,18.17000,1745.15000,0.00000,2003.12000,NM,0.00212,0.01885,0.09370,NM,0.06143,9.01805,153.41808,84.85882,NM,1.17693,0.00964,NM,NM,9.19990,213.76310,0.16511,230.15103,0.64958,0.00011,11.15792,239.94815,7.09000,7.94000,-0.04874,NM,108.31985,3.16077,61.79544,0.86440,NM,208.18019,1.89796,0.35852,1011.83756,0.00456,NM,0.55090,15.71133,NM,4.36930,0.00330,92.77479
BMGF,ETH1396,5,8.7525917520642,38.8497675390428,1920.67301,4,11/01/2019,11/01/2019,Maize,Field stack,Main,0.00384,16.42028,0.00900,-0.90827,0.27521,-0.00600,80.54110,-0.00134,0.02505,0.35798,0.00003,1.66338,28.83037,3600.66520,0.04408,935.00789,4.58896,1.22911,-22.94016,2450.14411,-0.01626,1.31970,1756.68942,0.04224,0.20860,-0.00047,0.00014,0.20055,18.63296,2408.08383,0.00978,51916.83618,1.60524,6.72248,0.02000,1.81700,1.83700,34.68995,9673.43440,0.19137,0.03375,0.00012,NM,0.26000,0.01000,30.88000,73.03000,NM,2.45000,0.02000,33.21000,45.17000,NM,11.77000,2388.55000,0.01000,56452.35000,NM,1.86000,344.07000,7110.98000,NM,5.85000,234.82000,9354.68000,NM,51.12000,1686.88000,0.01000,1904.35000,NM,0.00161,0.05647,0.14320,NM,0.08000,10.09607,280.70373,76.77661,NM,2.94606,0.04595,NM,NM,10.58204,202.54229,0.25370,278.26925,0.40709,0.00011,11.56828,141.42898,6.44000,7.31000,-1.26068,NM,172.72735,27.65862,139.21328,2.39884,NM,343.76700,4.73411,0.34149,1256.26063,0.00022,NM,1.01476,19.30508,NM,3.98771,0.01206,96.84867
BMGF,ETH1397,4,12.4214632528308,37.6238739501957,2086.72890,4,14/01/2019,14/01/2019,Wheat,Field stack,Main,0.00020,32.38926,-0.00180,-1.45524,1.68879,0.02237,528.44753,0.00988,0.07695,0.29334,-0.00012,3.54739,60.75877,4846.71800,0.00514,1447.68459,26.65488,0.21425,0.57769,4285.49537,0.00104,1.39998,1593.82778,0.02261,2.94667,-0.00134,-0.00022,0.14465,30.25322,8264.73223,0.02874,76074.60419,0.85975,3.55427,0.06380,0.98820,1.05200,36.89477,13820.93715,0.09127,0.00980,0.00006,NM,0.04000,0.00000,45.87000,71.21000,NM,1.15000,0.01000,39.56000,49.30000,NM,9.20000,3395.29000,0.01000,90151.59000,NM,0.36000,60.87000,3781.98000,NM,10.07000,351.58000,14277.51000,NM,16.11000,515.05000,0.00000,1679.16000,NM,0.00021,0.02024,0.06810,NM,0.14474,24.21189,254.20128,80.80779,NM,0.68525,0.00642,NM,NM,2.35410,547.46741,0.03853,301.85872,0.13202,0.00008,5.15657,196.18839,7.29000,7.78000,-0.12839,NM,46.29069,4.40965,61.22942,0.29371,NM,68.87527,0.82514,0.29158,1287.09324,0.00058,NM,0.22921,8.16479,NM,4.18773,0.00235,94.20038
BMGF,ETH1401,4,12.1935201318457,38.0064971512611,2261.29830,4,15/01/2019,15/01/2019,Wheat,Store,Main,0.00103,27.02241,0.00027,-0.58484,2.56616,-0.00127,520.00369,0.00421,0.04792,0.18387,-0.00039,2.59812,44.54521,4298.05510,0.02746,1218.70437,29.51562,0.25661,0.22264,3446.00532,0.05098,2.28279,1754.26940,0.00963,4.03028,-0.00136,-0.00017,0.11629,22.92701,2246.12296,0.01294,49614.24946,1.34898,5.04896,0.02220,0.53750,0.55970,21.13150,11028.21031,0.11381,0.01025,0.00008,NM,0.04000,0.00000,26.78000,18.16000,NM,0.64000,0.01000,14.38000,30.60000,NM,8.42000,3845.52000,0.01000,83762.78000,NM,0.34000,66.72000,2522.78000,NM,7.56000,264.12000,10826.86000,NM,10.78000,1203.71000,0.01000,1829.03000,NM,0.00025,0.14565,0.04980,NM,0.12902,16.25073,418.75704,23.98845,NM,0.29673,0.00762,NM,NM,5.24628,1236.14947,0.07624,1377.05673,0.07253,0.00009,5.44246,92.94529,6.92000,7.67000,-0.00702,NM,49.80451,2.88949,52.97614,0.35305,NM,66.04287,0.52670,0.43941,3263.13723,0.00035,NM,0.25134,13.99227,NM,3.95973,0.01035,130.53262
BMGF,ETH1429,4,9.0178214318227,39.3588065652132,2044.70031,4,23/01/2019,23/01/2019,Teff,Field stack,Main,0.02521,15.97278,0.00416,0.52841,12.69150,-0.00079,1434.07928,0.00058,0.05117,0.37804,-0.00005,5.43721,48.74105,5087.20634,0.01603,2026.14107,48.09112,0.36497,1.39759,4222.30995,0.00151,2.44226,2245.01598,0.06126,4.62781,-0.00095,-0.00017,0.08637,25.01387,2662.35177,0.01157,56346.80809,2.92052,4.05413,0.00000,1.39800,1.39800,29.87398,8164.61185,0.19577,0.05017,0.00025,NM,0.08000,0.00000,20.40000,71.14000,NM,1.48000,0.01000,32.93000,39.68000,NM,27.32000,4036.41000,0.01000,64255.60000,NM,0.69000,123.46000,6479.50000,NM,8.38000,357.70000,9428.13000,NM,46.10000,1318.69000,0.02000,1824.06000,NM,0.00017,0.09769,0.09660,NM,0.06561,8.64491,114.85593,66.05703,NM,2.33786,0.05075,NM,NM,22.89793,131.49690,0.27301,219.08848,0.17294,0.00009,11.66160,173.14442,5.91000,6.84000,-0.04379,NM,134.23119,7.23728,98.94192,1.03775,NM,364.12966,2.09501,0.39280,2061.20103,0.00003,NM,1.15443,8.23214,NM,3.68269,0.00725,98.11343
GCRF,ETH0002,1,10.7089126396501,38.8917684146277,2464.24729,4,25/11/2017,25/11/2017,Wheat,Field stack,Main,-0.00463,3.75916,-0.00102,-1.33592,4.54382,-0.01379,400.33757,0.00558,0.05581,0.61410,0.00147,3.29611,31.54902,4410.53283,-0.01871,1287.56333,34.04161,3.80515,0.72220,3716.04671,-0.00854,3.85545,1202.92894,0.13025,2.39426,-0.00065,-0.00075,0.01073,29.87158,3198.30380,0.02630,72834.75233,3.27736,4.85237,0.04040,1.39160,1.43200,39.46848,12882.87284,0.72451,NM,0.00007,0.00615,NM,0.00000,66.44000,162.91000,-0.00212,NM,0.01000,62.75000,55.50000,0.04134,NM,5970.50000,0.01000,90087.59000,49.92431,0.43000,50.01000,3390.64000,306.03709,6.95000,241.44000,8708.83000,0.62867,NM,2915.07000,0.00000,3443.90000,0.02971,0.01725,0.38971,0.12090,12.85348,0.08218,8.19981,125.25187,115.23123,0.05332,NM,0.03187,18.98500,0.71148,32.64000,503.22641,0.54545,713.69220,NM,0.00010,15.22060,246.37244,6.76000,7.59000,2.49183,3.08106,54.61341,6.35118,99.03968,9.93337,0.00392,211.31309,2.84932,0.52595,1721.02897,0.00037,0.01580,1.04123,30.59718,0.00000,4.29791,0.00853,123.35209
GCRF,ETH0003,1,10.7141244603590,38.8858719826327,2471.00092,4,25/11/2017,25/11/2017,Wheat,Field stack,Main,-0.00262,5.72680,0.00110,-2.11826,2.84477,-0.01088,378.90551,0.00265,0.02544,0.64780,0.00041,2.75404,35.02476,4043.57288,-0.00309,1232.65154,24.85006,0.23697,0.01359,3516.48837,-0.00099,1.72547,1027.91065,0.10823,1.47096,-0.00046,-0.00015,0.01637,24.52814,3813.23933,0.03966,76522.50328,1.65177,4.39812,0.04960,0.78420,0.83380,39.19171,13196.33095,0.52745,NM,0.00004,0.00488,NM,0.00000,32.54000,96.80000,-0.01120,NM,0.01000,44.12000,55.66000,-0.03232,NM,4894.62000,0.01000,79699.51000,49.07170,0.36000,44.98000,4245.64000,298.61950,7.18000,244.25000,10362.25000,0.71789,NM,1134.53000,0.00000,1451.82000,0.00135,0.00120,-0.01921,0.07210,15.91812,0.07577,10.21322,157.42545,81.53456,0.01265,NM,0.01284,19.32000,0.14821,6.60000,211.94193,0.08611,373.42599,NM,0.00010,10.48640,230.67642,7.07000,8.04000,1.30232,2.86462,9.36220,4.57750,41.58776,5.45072,0.00100,85.58469,1.26026,0.22523,982.78689,0.00119,0.00647,0.28792,33.74796,0.00000,4.36839,0.00785,85.95252
GCRF,ETH0004,1,10.8201849025986,38.6835575467847,2718.45204,4,24/11/2017,24/11/2017,Wheat,Standing crop,Main,0.00172,8.59721,0.00116,-2.82329,5.39468,0.00194,391.71691,0.00652,0.08437,0.30044,0.00028,2.88235,37.76128,3927.29855,0.01015,1132.11200,76.26375,-0.40065,1.21033,3408.93037,0.00610,4.73146,1073.24424,0.02037,2.22804,-0.00057,-0.00038,0.02316,21.77701,4624.20398,0.06837,90744.96880,4.57361,12.16029,0.03490,1.49010,1.52500,23.71417,6114.87796,1.06345,NM,0.00019,0.01612,NM,0.00000,120.61000,735.88000,0.00447,NM,0.02000,143.37000,43.90000,1.28355,NM,8660.57000,0.01000,130894.45000,328.27389,2.30000,357.40000,4323.21000,531.96312,10.63000,426.74000,11583.82000,3.89238,NM,2670.77000,0.01000,3405.90000,0.00201,0.00098,0.00886,0.13610,18.08021,0.09199,13.32140,134.38690,366.93894,0.08573,NM,0.05011,18.24000,0.53989,18.84000,390.87788,0.14599,801.45245,NM,0.00010,11.65379,490.23361,6.46000,7.17000,4.69934,3.82751,130.58086,6.87833,99.66156,10.47226,0.00283,504.28952,3.33495,0.30421,2046.68425,0.00005,0.02258,0.83694,39.82536,0.00000,4.09376,0.01904,96.88578
GCRF,ETH0005,1,10.7933751639576,38.6322958758530,2307.12413,4,24/11/2017,24/11/2017,Wheat,Standing crop,Main,-0.00360,4.29851,-0.00030,-1.72122,5.27338,0.00213,350.27109,0.00190,0.01234,-0.05015,0.00018,3.44883,31.98271,4275.53523,-0.01306,1367.07163,30.73122,0.52939,0.10894,3899.62682,0.00033,1.23817,1144.50413,0.08443,2.05769,-0.00051,0.00065,0.01314,29.17925,3657.48794,0.07093,81763.99610,7.00949,12.62531,0.00000,2.07300,2.07300,25.20584,6498.33640,0.74144,NM,0.00037,0.02417,NM,0.00000,31.78000,70.28000,-0.00776,NM,0.01000,29.77000,40.02000,0.29247,NM,12738.31000,0.05000,97409.62000,138.59765,0.99000,152.92000,4343.13000,366.03637,7.03000,294.72000,4593.94000,19.34093,NM,2206.33000,0.11000,2800.84000,0.00053,0.00036,0.34702,0.18380,14.50239,0.14318,8.86217,107.17404,58.09752,0.04868,NM,0.03154,15.93500,0.79769,60.68000,913.11415,0.59516,1401.16842,NM,0.00012,17.03981,327.77292,5.64000,6.53000,5.27628,2.91159,117.83991,5.65453,194.33633,9.08200,0.00260,456.10953,3.08563,0.67272,2309.91450,0.00003,0.04471,1.76968,10.70863,0.00000,3.50873,0.01938,103.23491
GCRF,ETH0006,1,10.7859934369479,38.7414472335203,2659.17315,4,24/11/2017,24/11/2017,Barley,Field stack,Main,-0.00400,21.00478,0.00040,-1.96104,16.25701,-0.01116,255.21667,-0.00121,0.01713,0.75810,-0.00002,4.68945,48.07811,5854.12284,0.00415,1221.40505,12.57204,-0.30876,-0.11283,3574.17936,0.00448,2.70257,967.55734,0.00609,2.03519,-0.00045,-0.00102,0.05318,20.97632,3931.66249,0.08286,99081.95083,3.05300,129.61623,0.00000,1.28800,1.28800,19.11466,5735.16309,0.67405,NM,0.00073,0.06371,NM,0.00000,27.15000,18.23000,-0.01444,NM,0.01000,6.42000,35.14000,0.06201,NM,5594.60000,0.02000,95937.87000,88.61474,0.54000,96.45000,2021.45000,386.77427,6.50000,309.55000,5493.47000,25.63483,NM,903.51000,0.39000,1512.12000,0.00014,0.00009,-0.03312,0.10080,14.57195,0.06631,11.14599,154.35782,11.44724,0.00404,NM,0.01048,17.27500,0.45252,28.90000,887.56175,0.22562,1115.38690,NM,0.00036,5.56656,244.11664,5.40000,6.32000,2.71968,2.45033,93.72771,3.90584,78.03623,3.18893,0.00101,199.30844,1.43166,0.24545,1808.82006,0.00001,0.08718,0.50492,9.24103,0.00000,2.89948,0.06983,110.83563
GCRF,ETH0007,1,10.7613907556557,38.8093451642968,2563.55372,4,24/11/2017,24/11/2017,Wheat,Store,Main,-0.00348,4.79081,0.00010,-1.83923,4.04874,-0.00617,352.40748,0.00183,0.02464,0.54822,-0.00003,3.54953,35.61669,4877.78756,0.00872,1438.79127,23.60774,0.35643,0.19106,4177.07427,-0.00481,0.79183,1233.29295,0.07177,3.68572,-0.00046,0.00242,0.01624,25.27411,3120.43007,0.03420,67502.46562,0.24687,8.41008,0.00000,1.03200,1.03200,23.77694,8522.99466,0.74704,NM,0.00020,0.02532,NM,0.00000,60.02000,218.22000,-0.01003,NM,0.01000,57.24000,45.04000,0.01713,NM,9623.79000,0.01000,107967.21000,140.26042,1.19000,167.16000,3576.64000,630.78484,11.92000,521.04000,18869.75000,7.89247,NM,1077.44000,0.05000,1742.93000,0.00114,0.00065,0.01745,0.09490,13.95098,0.06923,12.00141,392.74496,115.03863,0.09868,NM,0.06099,18.02500,1.76075,68.30000,1240.76460,1.69644,1249.78768,NM,0.00011,4.56833,187.95402,5.94000,6.87000,0.22825,2.60351,48.88615,4.78628,65.88783,5.19209,0.00239,229.33044,2.69881,0.23853,4935.56030,0.00001,0.02618,0.63120,6.99224,0.00000,3.53450,0.01227,97.10159
GCRF,ETH0008,1,10.7763922721442,38.7436697563215,2545.29792,4,24/11/2017,24/11/2017,Wheat,Standing crop,Main,0.00265,7.75542,0.00033,-1.81026,5.98201,0.00226,398.05513,0.00353,0.06715,0.48215,0.00167,2.74059,36.39104,3984.29716,-0.00701,983.36097,61.98993,-0.43463,0.56095,2453.36999,-0.00121,5.42797,985.82431,0.01822,2.25856,-0.00051,-0.00007,0.02072,13.03966,3883.28916,0.60084,81997.11016,5.48144,12.61599,0.00000,2.17700,2.17700,25.68177,6564.49964,0.58080,NM,0.00206,0.16515,NM,0.25000,33.05000,101.72000,-0.00685,NM,0.01000,38.53000,44.89000,0.08237,NM,9505.91000,0.02000,88723.41000,67.18368,0.41000,57.42000,3202.93000,458.84919,9.36000,370.99000,5713.87000,16.88549,NM,911.21000,21.16000,1232.04000,0.00010,0.00003,0.07572,0.17180,30.35845,0.16294,23.44701,141.09727,57.15860,0.52446,NM,0.41297,17.64500,0.19701,5.20000,171.16005,0.06075,493.11470,NM,0.00030,12.17168,400.33526,4.69000,5.53500,9.54350,3.23633,120.13441,5.11934,135.57121,5.72630,0.00100,615.25657,1.86069,0.43561,1315.40534,0.00004,0.12970,0.52543,1.54539,0.00000,1.99331,0.08837,87.49067
GCRF,ETH0009,1,10.7464691011303,38.7926739124081,2649.83575,4,25/11/2017,25/11/2017,Wheat,Standing crop,Main,-0.00492,12.98244,-0.00087,-2.89077,8.10094,-0.00808,388.81380,0.00202,0.02175,0.24374,0.00217,3.62599,40.95803,3938.86634,-0.00398,984.70033,27.65232,-0.48215,-0.05120,2313.70962,0.00223,5.70393,1037.11451,0.00592,4.35981,-0.00057,-0.00051,0.04258,17.29144,7151.01104,0.10563,107213.83048,2.17132,73.00086,0.00000,2.06900,2.06900,16.67920,4594.48203,0.83424,NM,0.00057,0.08127,NM,0.00000,42.29000,37.93000,-0.00975,NM,0.01000,14.40000,32.92000,0.14229,NM,10697.60000,0.02000,112128.08000,24.01809,0.18000,32.66000,2129.00000,379.66576,6.11000,316.28000,4520.94000,18.68164,NM,769.00000,0.59000,1324.39000,0.00057,0.00006,-0.04393,0.18530,16.85025,0.07958,12.36329,243.61127,37.00518,-0.00276,NM,0.00596,19.00000,0.28907,4.58000,279.67470,0.05728,472.75191,NM,0.00071,6.76255,428.94604,5.27000,6.18000,9.73789,3.26613,159.34877,4.55026,195.87845,6.81184,0.00184,459.82732,1.83422,0.21740,2679.86340,0.00004,0.04484,0.33295,11.26379,0.00000,3.13497,0.05016,88.88556
GCRF,ETH0010,1,10.6706094730311,38.6421720063014,2225.42153,4,25/11/2017,25/11/2017,Teff,Standing crop,Main,-0.00306,451.76870,0.03304,-1.79395,14.00605,0.00243,1261.56994,0.00061,0.25455,0.74855,0.01397,7.31905,542.26333,3848.45079,0.14268,1697.34703,29.08611,-0.34450,0.82480,2994.90032,0.06454,5.83204,1778.01409,0.02936,5.90143,0.00114,0.00714,1.44878,26.99466,3869.94109,0.03021,79406.47476,6.49201,13.02427,0.00000,2.09600,2.09600,27.91316,8360.87947,0.88183,NM,0.00011,0.01792,NM,0.00000,44.14000,70.77000,-0.01063,NM,0.01000,27.26000,49.92000,0.06644,NM,8819.90000,0.01000,108785.47000,63.77659,0.49000,67.26000,3183.36000,580.27401,12.28000,473.05000,8641.46000,7.72871,NM,1612.66000,0.02000,2090.65000,0.00029,0.00020,0.03713,0.17820,18.48875,0.09265,12.45824,143.74222,54.36669,0.02253,NM,0.01737,20.81500,0.28287,13.62000,384.14233,0.12537,854.63762,NM,0.00011,9.42339,262.67756,5.96000,6.90000,9.37375,2.92259,122.70275,5.27317,173.85513,9.95042,0.00173,459.22328,2.20488,0.43923,2489.21498,0.00001,0.02423,1.22778,12.94789,0.00000,3.74805,0.01390,105.68160
GCRF,ETH0012,1,10.6827734248258,38.6852401883211,2386.00308,4,25/11/2017,25/11/2017,Wheat,Standing crop,Main,-0.00392,8.44795,0.00216,-1.51058,8.30851,-0.01116,1202.87239,0.00052,0.03291,0.31428,0.00064,6.15799,45.00632,5135.48047,0.00831,1783.11123,33.74975,-0.10319,1.58111,4094.17205,0.00059,3.27188,1551.08008,0.03567,4.52981,-0.00045,-0.00020,0.01975,26.86401,3271.87651,0.03373,73002.11554,5.35440,8.19907,0.00000,0.98000,0.98000,31.98892,9116.95587,0.44234,NM,0.00028,0.03890,NM,0.00000,35.42000,103.20000,-0.00790,NM,0.01000,44.28000,55.19000,0.08477,NM,5961.74000,0.01000,72450.89000,63.11509,0.49000,64.23000,3497.21000,581.24092,14.11000,483.87000,8926.75000,7.33935,NM,1068.18000,0.10000,1336.93000,0.00022,0.00017,0.01374,0.08730,31.63812,0.13955,23.84650,136.29504,85.88582,0.30116,NM,0.23314,26.10500,0.17428,6.06000,80.97953,0.06267,282.86050,NM,0.00011,13.40616,197.86502,5.65000,6.62000,-0.11453,3.14998,12.08222,5.84860,56.00043,5.31488,0.00114,171.86999,1.66827,0.28839,1134.84051,0.00002,0.02353,0.43908,3.01697,0.00000,3.15223,0.01259,86.21297
